4.080729149999999805e-01,6.463541699999999501e-01,4.005787050000000349e-01
4.309251512231658254e-01,6.265927857298912995e-01,3.974878530469427851e-01
4.523493422531883468e-01,6.082279183293671787e-01,3.944285294174444956e-01
4.724356749238924347e-01,5.911599294158974560e-01,3.914101856602100749e-01
4.912685643629050025e-01,5.752963613957000621e-01,3.884408642413949009e-01
5.089270605926764501e-01,5.605513735787082119e-01,3.855273558286151925e-01
5.254851634060987431e-01,5.468453042625278648e-01,3.826753223313733576e-01
5.410121036178310305e-01,5.341042856000961514e-01,3.798894007820726726e-01
5.555728003852261621e-01,5.222596176868601336e-01,3.771733719279136143e-01
5.692279996913588436e-01,5.112475885967991962e-01,3.745302017118418703e-01
5.820345513914820801e-01,5.010091032240482356e-01,3.719621353844695388e-01
5.940457364287704545e-01,4.914892413922790637e-01,3.694708121789502808e-01
6.053114362261096115e-01,4.826370411646087599e-01,3.670573126092813165e-01
6.158783721335109318e-01,4.744051841565845029e-01,3.647222337099041423e-01
6.257903054428988199e-01,4.667497359672656554e-01,3.624657485898351572e-01
6.350882268683476495e-01,4.596299028969058620e-01,3.602876602347460655e-01
6.438105318759853590e-01,4.530078088111849643e-01,3.581874493128291981e-01
6.519931946640609155e-01,4.468482737438169150e-01,3.561643215921217465e-01
6.596699178365343919e-01,4.411186270860195657e-01,3.542172450774456194e-01
6.668722658291582617e-01,4.357885444102613248e-01,3.523449797605799350e-01
6.736298219708799495e-01,4.308298485866952632e-01,3.505461194424242533e-01
6.799703021743278564e-01,4.262163741024603825e-01,3.488191137232114492e-01
6.859196806469283203e-01,4.219238126100441355e-01,3.471622967430271767e-01
6.915022958240235607e-01,4.179295870717629757e-01,3.455739071042130961e-01
6.967409566666878940e-01,4.142127244034920497e-01,3.440521089298196888e-01
7.016570381827630376e-01,4.107537429951834684e-01,3.425950088220530154e-01
7.062705750908032654e-01,4.075345416785140507e-01,3.412006732306822610e-01
7.106003449732519739e-01,4.045383039433333994e-01,3.398671410834142592e-01
7.146639486829312604e-01,4.017494050057273114e-01,3.385924363113411162e-01
7.184778858389117007e-01,3.991533251059310450e-01,3.373745790551569423e-01
7.220576224444663627e-01,3.967365736473513760e-01,3.362115939081819493e-01
7.254176540474889245e-01,3.944866189794030698e-01,3.351015169731075827e-01
7.285715764865221544e-01,3.923918060196442958e-01,3.340424074938330712e-01
7.315321328196505712e-01,3.904413081684238729e-01,3.330323490119251884e-01
7.343112708326974269e-01,3.886250629518369082e-01,3.320694562154652418e-01
7.369201965022401657e-01,3.869337127974495361e-01,3.311518807003098752e-01
7.393694131472685616e-01,3.853585656099257628e-01,3.302778112428052526e-01
7.416687732845170800e-01,3.838915367297655035e-01,3.294454799857169380e-01
7.438275154661565525e-01,3.825251114529936713e-01,3.286531630808492976e-01
7.458543016016533356e-01,3.812523063107946530e-01,3.278991820875515883e-01
7.477572589762649935e-01,3.800666232253127053e-01,3.271819077984219892e-01
7.495440072979219215e-01,3.789620240250483052e-01,3.264997586770294058e-01
7.512216941677906101e-01,3.779328929539199078e-01,3.258512028782891146e-01
7.527970249204343212e-01,3.769740063870083424e-01,3.252347586925570244e-01
7.542762869518937485e-01,3.760805095277157672e-01,3.246489935203902277e-01
7.556653804889484904e-01,3.752478841864402281e-01,3.240925253246110249e-01
7.569698394397260666e-01,3.744719293963683637e-01,3.235640211639053687e-01
7.581948548641823660e-01,3.737487382605623742e-01,3.230621968752549478e-01
7.593452989092353000e-01,3.730746738981908228e-01,3.225858171925735651e-01
7.604257399267886353e-01,3.724463565380967678e-01,3.221336935351142849e-01
7.614404641331078416e-01,3.718606419333571056e-01,3.217046839335346853e-01
7.623934964061197528e-01,3.713146006558257772e-01,3.212976929380541580e-01
7.632886106493534939e-01,3.708055104320435169e-01,3.209116689186027327e-01
7.641293483402158415e-01,3.703308379198650413e-01,3.205456037399188607e-01
7.649190346104988159e-01,3.698882234151595338e-01,3.201985319743413938e-01
7.656607877031813558e-01,3.694754735396230672e-01,3.198695287571953205e-01
7.663575343561463971e-01,3.690905464997761287e-01,3.195577091440772177e-01
7.670120227911615407e-01,3.687315401145077054e-01,3.192622270943304419e-01
7.676268304352241723e-01,3.683966860613516747e-01,3.189822735034238410e-01
7.682043768881918755e-01,3.680843376508461384e-01,3.187170754609616186e-01
7.687469342537102124e-01,3.677929606280519459e-01,3.184658951182374742e-01
7.692566337736126414e-01,3.675211282562150794e-01,3.182280279701719117e-01
7.697354764837656127e-01,3.672675115912935051e-01,3.180028019249404592e-01
7.701853413628571010e-01,3.670308725487811397e-01,3.177895760883614473e-01
7.706079910927143839e-01,3.668100595701859756e-01,3.175877393370993285e-01
7.710050809803025151e-01,3.666039996288903424e-01,3.173967093908067749e-01
7.713781654615270433e-01,3.664116928887836133e-01,3.172159316496890313e-01
7.717287029312658309e-01,3.662322091784818157e-01,3.170448778902520415e-01
7.720580633300792028e-01,3.660646813184223469e-01,3.168830453514981937e-01
7.723675330263877203e-01,3.659083013549810359e-01,3.167299556186309317e-01
7.726583187317942469e-01,3.657623177839981476e-01,3.165851534842072934e-01
7.729315534957542644e-01,3.656260304689527563e-01,3.164482060352926118e-01
7.731883027969732591e-01,3.654987854094390309e-01,3.163187017935873424e-01
7.734295659615362251e-01,3.653799744544362071e-01,3.161962495840271448e-01
7.736562809729963242e-01,3.652690313420253743e-01,3.160804776849779896e-01
7.738693298153717093e-01,3.651654271722660772e-01,3.159710330123617905e-01
7.740695402040849160e-01,3.650686695838484819e-01,3.158675802120662901e-01
7.742576888413924552e-01,3.649783003092121891e-01,3.157698008493949882e-01
7.744345058724489972e-01,3.648938914912022713e-01,3.156773926363483085e-01
7.746006771203142183e-01,3.648150442060420495e-01,3.155900686736433092e-01
7.747568460629365994e-01,3.647413872133845048e-01,3.155075567236785283e-01
7.749036171595838907e-01,3.646725743184526247e-01,3.154295985219631171e-01
7.750415588223595886e-01,3.646082820593614660e-01,3.153559491182785779e-01
7.751712043570083699e-01,3.645482093996898487e-01,3.152863762433013584e-01
7.752930545062715062e-01,3.644920757993363458e-01,3.152206596943917805e-01
7.754075802463262779e-01,3.644396190742510422e-01,3.151585906794223124e-01
7.755152236452388381e-01,3.643905950208334299e-01,3.150999713339273645e-01
7.756163996569711561e-01,3.643447761660879580e-01,3.150446141769405739e-01
7.757114985156831066e-01,3.643019499296675789e-01,3.149923415546489469e-01
7.758008868037983286e-01,3.642619180172073645e-01,3.149429851789939394e-01
7.758849085852387306e-01,3.642244957333557465e-01,3.148963856814052109e-01
7.759638871874554589e-01,3.641895106812270688e-01,3.148523921313171603e-01
7.760381266522768939e-01,3.641568017534940194e-01,3.148108615942287192e-01
7.761079123267575763e-01,3.641262188867961380e-01,3.147716587864459736e-01
7.761735122158607281e-01,3.640976221221720599e-01,3.147346556619667890e-01
7.762351784638928942e-01,3.640708805591493236e-01,3.146997309769573592e-01
7.762931477709614780e-01,3.640458722072097419e-01,3.146667700218284125e-01
7.763476424522036679e-01,3.640224832901851060e-01,3.146356642576108031e-01
7.763988713873154479e-01,3.640006075795623186e-01,3.146063110331218660e-01
7.764470311697142524e-01,3.639801456768493315e-01,3.145786131534359931e-01
