1.000000000000000000e+00
9.966910875765815359e-01
9.933931247408719356e-01
9.901060766177474104e-01
9.868299031026079859e-01
9.835645821837968317e-01
9.803100714344918920e-01
9.770663305453560765e-01
9.738333192070525168e-01
9.706109976618800816e-01
9.673993361232063881e-01
9.641983020543687388e-01
9.610078600865388232e-01
9.578279748508879976e-01
9.546586110245351975e-01
9.514997344284181757e-01
9.483513106510458313e-01
9.452133049054421976e-01
9.420856824046314193e-01
9.389684110132976436e-01
9.358614502428376225e-01
9.327647713546667330e-01
9.296783397559553741e-01
9.266021209680419535e-01
9.235360806417141077e-01
9.204801854167196096e-01
9.174344019661982985e-01
9.143986967027023516e-01
9.113730361899470278e-01
9.083573871428098911e-01
9.053517164273309215e-01
9.023559910607128476e-01
8.993701782113208143e-01
8.963942451986824933e-01
8.934281594919480929e-01
8.904718882404198954e-01
8.875253986743136814e-01
8.845886584563279476e-01
8.816616353778885529e-01
8.787442973591489404e-01
8.758366124489892490e-01
8.729385488250172020e-01
8.700500747935677737e-01
8.671711587897029672e-01
8.643017693772122589e-01
8.614418748479775179e-01
8.585914434164838571e-01
8.557504437694255506e-01
8.529188446997841844e-01
8.500966151065264542e-01
8.472837239946048316e-01
8.444801404749564533e-01
8.416858337645040100e-01
8.389007731861554129e-01
8.361249281688036827e-01
8.333582681989267771e-01
8.306007628203784243e-01
8.278523817404628282e-01
8.251130947699003571e-01
8.223828718220203005e-01
8.196616829127604253e-01
8.169494981606669759e-01
8.142462877868947846e-01
8.115520221152076052e-01
8.088666715719772249e-01
8.061902068430487622e-01
8.035225979811700947e-01
8.008638159922591981e-01
7.982138316606973705e-01
7.955726158725345831e-01
7.929401396151515291e-01
7.903163739769228924e-01
7.877012901468805062e-01
7.850948594143756232e-01
7.824970531687421849e-01
7.799078428212427028e-01
7.773271997144954870e-01
7.747550954815941582e-01
7.721915018661589247e-01
7.696363907079449840e-01
7.670897339424604944e-01
7.645515036005843257e-01
7.620216718081836982e-01
7.595002107857324880e-01
7.569870928479285332e-01
7.544822904033118283e-01
7.519857759538822739e-01
7.494975220947175387e-01
7.470175015135909202e-01
7.445456869905888730e-01
7.420820513977294253e-01
7.396265676985794846e-01
7.371792089478730325e-01
7.347399482911287638e-01
7.323087589642679474e-01
7.298856142932325097e-01
7.274704876936024522e-01
7.250633526702139342e-01
7.226641828167772452e-01
7.202729518154943333e-01
